CNES;IBGE;leito_sus_cirurgicos;leito_sus_clinicos;leito_sus_gineco_obs;leito_sus_isolamento;leito_sus_outrasespec;leito_sus_pediatricos;leito_sus_uci;leito_sus_uti
2352516;261160;6;0;0;0;0;0;0;0
2354888;261160;2;0;0;0;0;0;0;0
2354942;261160;2;0;0;0;0;0;0;0
2355906;261160;2;2;0;0;0;0;0;3
2355922;261160;0;0;0;0;0;0;0;0
2427427;261160;48;60;93;0;0;67;26;46
2517132;261160;0;0;0;0;0;0;0;0
2517140;261160;2;0;0;0;0;0;0;2
2711613;261160;0;4;63;0;0;7;22;12
2711923;261160;0;0;0;0;0;0;0;1
2711974;261160;8;18;0;0;6;37;0;0
2752743;261160;85;62;0;0;0;0;0;0
2752808;261160;60;42;0;0;0;0;0;0
2777460;261160;68;44;0;0;8;0;0;10
2777509;261160;0;0;0;0;0;0;0;0
2802783;261160;351;113;0;0;28;17;0;31
2819279;261160;0;0;0;0;0;0;0;0
3008002;261160;0;0;0;0;0;0;0;0
3021289;261160;0;0;0;0;0;0;0;0
3141497;261160;0;0;0;0;0;0;0;0
3374599;261160;0;0;0;0;0;0;0;0
3375129;261160;0;0;0;0;0;0;0;0
3492931;261160;0;0;0;0;0;0;0;0
3496295;261160;0;0;0;0;0;0;0;0
3546020;261160;0;0;0;0;0;0;0;0
3584909;261160;0;0;0;0;0;0;0;0
3629090;261160;0;0;0;0;0;0;0;0
3730425;261160;0;0;0;0;0;0;0;0
3733580;261160;0;0;0;0;0;0;0;0
3733696;261160;0;0;0;0;0;0;0;0
3808785;261160;0;0;0;0;0;0;0;0
3983730;261160;43;127;0;0;0;24;0;40
5067332;261160;0;0;0;0;0;0;0;0
5396670;261160;0;0;0;0;0;0;0;0
5540739;261160;0;0;0;0;0;0;0;0
6098355;261160;0;0;0;0;0;0;0;0
6230407;261160;0;0;0;0;0;0;0;0
6416497;261160;0;0;0;0;0;0;0;0
6633064;261160;90;76;1;0;50;4;0;50
6676286;261160;0;0;0;0;0;0;0;0
6683630;261160;0;0;0;0;0;0;0;0
6908268;261160;70;70;0;0;0;0;0;30
6962831;261160;0;0;0;0;0;0;0;0
7653786;261160;0;0;0;0;0;0;0;0
7768168;261160;0;0;0;0;0;0;0;0
7958838;261160;14;4;71;0;0;14;27;20
7966482;261160;0;0;0;0;0;0;0;0
9069747;261160;0;0;0;0;0;0;0;0
9073116;261160;0;0;0;0;0;0;0;0
9109897;261160;0;0;0;0;0;0;0;0
9241876;261160;0;0;0;0;0;0;0;0
9624864;261160;0;0;0;0;0;0;0;0
9643486;261160;0;0;0;0;0;0;0;0
9671013;261160;0;0;0;0;0;0;0;0
9980458;261160;0;0;0;0;0;0;0;0
9981152;261160;0;0;0;0;0;0;0;0
2344491;261170;10;12;5;1;0;3;0;0
9169571;261180;0;4;3;0;0;0;0;0
2711915;261190;0;12;2;0;0;2;0;0
2638843;261200;4;8;3;0;0;5;0;0
2428164;261210;0;4;0;0;0;1;0;0
2356287;261220;21;44;27;1;0;23;5;0
2713497;261220;10;6;0;0;0;36;0;10
2638940;261230;3;11;3;0;0;2;0;0
2638851;261240;0;5;4;0;0;5;0;0
2714485;261245;0;18;3;1;0;3;0;0
2711451;261247;2;6;4;1;0;3;0;0
2344289;261250;6;16;12;0;16;20;0;0
6306748;261250;0;0;0;0;0;0;0;0
9146032;261255;0;10;2;1;0;5;0;0
2639173;261260;11;14;10;0;0;8;0;0
2500000;261280;0;7;3;0;0;3;0;0
2712180;261290;0;11;7;0;0;10;0;0
2352133;261300;10;15;8;0;0;13;0;0
2703351;261310;7;23;14;0;0;9;0;0
2344033;261320;10;19;7;0;0;7;0;0
2638894;261330;13;10;6;0;0;5;0;0
4019830;261340;0;10;6;0;0;6;0;0
2715163;261350;4;17;4;0;0;12;0;0
2635798;261360;3;5;3;0;0;1;0;0
2715317;261360;7;20;8;0;0;18;0;0
2432048;261370;11;20;33;0;0;13;0;0
6525296;261370;0;20;0;0;0;0;0;10
2354454;261380;7;15;3;0;0;4;0;0
2348489;261390;11;24;12;2;0;26;0;0
2351633;261390;21;1;0;0;0;0;0;10
2351668;261390;9;13;12;0;0;8;0;0
2427435;261390;0;0;0;0;144;0;0;0
2517124;261390;17;0;8;0;0;0;0;0
2517167;261390;0;0;0;0;0;0;0;0
3017842;261390;0;0;0;0;0;0;0;0
2349566;261400;2;18;6;0;0;6;0;0
2634309;261410;0;0;0;0;0;0;0;0
2712016;261410;6;37;10;0;0;11;0;0
2431823;261420;6;8;6;0;0;6;0;0
2639270;261430;0;16;2;0;0;4;0;0
2639300;261440;0;4;1;0;0;2;0;0
2354551;261450;15;91;21;0;40;8;0;0
2348497;261460;5;15;5;0;0;10;0;0
3204448;261460;0;0;0;0;0;0;0;0
2353296;261480;0;9;4;0;0;4;0;0
2715279;261485;1;6;6;0;0;3;0;0
2703378;261500;6;27;5;0;0;18;0;0
2715252;261510;0;5;2;0;0;1;0;0
2639157;261520;0;5;3;0;0;3;0;0
2346621;261530;18;21;11;0;40;16;0;0
2631180;261540;5;12;5;0;0;6;0;0
2349728;261550;0;4;4;0;0;3;0;0
2315300;261560;0;0;0;0;0;0;0;0
2706709;261560;3;20;4;0;0;8;0;0
2702843;261570;3;5;3;0;0;2;0;0
2703092;261580;0;12;4;0;0;3;0;0
2639319;261590;9;19;3;0;0;8;0;0
2703084;261600;4;10;6;0;0;4;0;0
2703106;261610;0;3;4;0;0;8;0;0
2343894;261620;0;5;0;0;0;3;0;0
4020014;261620;10;27;3;0;0;2;0;0
2499851;261630;0;18;4;0;0;8;0;0
2711397;261630;12;13;6;0;0;16;0;0
2319233;261640;0;0;0;0;0;0;0;0
2429004;261640;20;4;15;0;58;4;0;0
2432307;261640;6;32;0;0;0;26;0;0
2712008;261640;0;17;34;0;12;13;10;10
9874615;261640;0;0;0;0;0;0;0;0
2429314;261650;0;7;4;0;0;3;0;0
2722364;270010;0;13;4;0;0;8;0;0
2007967;270020;0;10;8;0;0;7;0;0
2004976;270030;20;44;17;0;0;29;0;9
2005026;270030;12;3;42;0;0;15;15;0
2005050;270030;40;36;25;0;0;14;9;17
2005123;270030;0;0;0;0;104;0;0;0
2005417;270030;125;64;0;1;0;10;0;50
3015408;270030;49;52;0;0;0;3;0;7
3478939;270030;0;0;0;0;0;0;0;0
2008106;270040;5;20;5;0;0;14;0;0
2011689;270070;18;4;10;0;0;3;0;0
2009528;270100;0;7;4;0;0;3;0;0
2719851;270120;0;0;3;0;0;0;0;0
2010380;270130;0;12;5;1;0;9;0;0
2722410;270140;0;20;10;0;0;10;0;0
2719010;270170;7;20;9;0;8;9;0;0
2003856;270210;0;18;8;0;0;7;0;0
2010356;270230;118;89;33;1;0;33;0;28
7765738;270230;0;1;0;0;0;0;0;0
2003910;270235;0;5;3;0;0;0;0;0
4020197;270240;6;14;12;2;0;12;0;0
2010887;270280;0;8;3;0;0;4;0;0
4020278;270290;0;20;15;0;0;13;0;0
3028984;270310;0;14;0;0;0;0;0;0
6507301;270375;0;0;2;0;0;0;0;0
2009242;270380;4;23;5;0;0;18;0;0
2722429;270400;5;10;10;1;0;10;0;0
6621333;270410;0;0;3;0;0;0;0;0
2007401;270420;0;9;2;0;0;3;0;0
2003368;270430;0;0;0;0;160;0;0;0
2006197;270430;49;34;66;0;0;24;19;22
2006219;270430;0;0;0;0;0;0;0;0
2006286;270430;0;0;0;0;0;49;9;0
2006340;270430;21;10;50;0;0;2;14;0
2006359;270430;68;50;2;1;0;15;0;6
2006391;270430;0;0;0;0;160;0;0;0
2006405;270430;29;8;39;1;0;5;8;0
2006413;270430;0;0;0;0;160;0;0;0
2006421;270430;48;25;0;0;0;0;0;0
2006448;270430;57;67;31;1;0;17;0;25
2006472;270430;1;0;0;0;0;0;0;0
2006499;270430;4;0;0;0;0;0;0;0
2006510;270430;67;145;0;1;0;38;0;24
2006944;270430;13;0;0;0;0;0;0;0
2006960;270430;13;12;0;1;0;0;0;5
2006979;270430;5;0;0;0;0;0;0;0
2007037;270430;41;65;0;1;11;9;0;27
2009250;270430;3;3;45;2;0;16;27;33
2009900;270430;0;0;0;0;0;24;0;0
2720035;270430;0;45;0;0;19;22;0;7
3025330;270430;8;0;0;0;0;0;0;0
3905764;270430;0;0;0;0;0;0;0;0
5195063;270430;0;0;0;0;0;0;0;0
5221102;270430;0;0;0;0;0;0;0;0
5253381;270430;0;0;0;0;0;0;0;0
6303153;270430;14;1;46;2;0;9;8;0
6492592;270430;0;0;0;0;0;0;0;0
6515630;270430;0;0;0;0;0;0;0;0
6782477;270430;0;0;0;0;0;0;0;0
7084137;270430;3;0;0;0;0;0;0;0
7471955;270430;37;35;8;2;0;0;0;0
7683510;270430;0;0;0;0;0;0;0;0
7838689;270430;0;0;0;0;0;0;0;0
9226702;270430;0;0;0;0;0;0;0;0
9379517;270430;6;0;0;0;0;0;0;0
9923837;270430;0;0;50;0;0;0;0;0
2004488;270440;12;9;6;2;0;5;0;0
2722380;270450;0;0;2;0;0;0;0;0
2702614;270470;0;6;4;0;0;4;0;0
4020383;270500;0;16;8;0;0;12;0;0
2009161;270510;0;13;6;0;0;5;0;0
4020405;270550;15;26;5;0;0;7;0;0
2722313;270570;8;14;7;0;0;17;0;0
2010631;270630;30;39;26;1;0;15;2;16
2719290;270640;10;18;12;0;0;12;0;0
4020472;270660;0;9;3;0;0;4;0;0
2003775;270670;28;24;24;0;0;18;11;0
9362487;270670;1;0;0;0;0;0;0;0
2011166;270690;18;12;7;0;0;6;0;0
2721643;270710;8;13;8;0;0;10;0;0
4020510;270730;6;16;10;0;0;8;0;0
7042671;270730;0;1;0;0;0;0;0;0
2722321;270760;6;10;5;0;0;7;0;0
2720043;270770;5;20;11;0;0;5;8;0
3152294;270800;0;0;0;0;0;0;0;0
5616298;270800;31;13;24;4;0;16;10;20
2720027;270820;1;1;1;0;0;0;0;0
2722356;270830;2;30;7;0;0;11;0;0
2722372;270840;2;8;5;0;0;5;0;0
2008858;270850;0;13;7;2;0;7;0;0
2010151;270860;30;41;22;0;0;18;10;15
2719339;270880;0;0;6;0;0;0;0;0
2722402;270910;0;1;0;0;0;0;0;0
2722399;270915;7;14;12;0;5;12;0;0
2719894;270920;0;0;9;0;0;0;0;0
2705737;270930;18;10;23;0;0;6;0;0
6849814;270930;2;0;0;0;0;0;0;0
7753470;270930;0;1;0;0;0;0;0;0
2003570;270940;5;20;5;0;0;10;0;0
2421488;280020;0;22;0;0;0;10;0;0
0002232;280030;33;7;69;0;0;27;30;47
0002275;280030;22;47;1;0;0;0;0;6
0002283;280030;159;108;0;0;16;0;0;38
0002372;280030;0;0;0;0;0;15;0;0
0002534;280030;40;54;0;1;2;14;0;5
0002585;280030;6;6;0;0;0;0;0;9
0002593;280030;0;0;0;0;0;0;0;0
0003077;280030;0;0;0;0;0;0;0;0
0003085;280030;0;0;0;0;80;0;0;0
0003417;280030;0;5;0;0;0;0;0;0
2444259;280030;0;0;0;0;0;0;0;0
2658496;280030;0;0;0;0;0;0;0;0
2816210;280030;268;168;0;10;0;56;4;75
3225798;280030;2;1;0;0;0;2;0;6
3277755;280030;0;0;0;0;0;0;0;0
3329704;280030;0;0;0;0;0;0;0;0
3841375;280030;0;12;0;0;0;0;0;0
5714397;280030;1;0;72;0;0;20;52;34
6003494;280030;1;0;0;0;0;0;0;0
6137040;280030;0;0;0;0;0;0;0;0
6597548;280030;0;0;0;0;0;0;0;0
9627014;280030;0;0;0;0;0;0;0;0
2423162;280040;0;1;0;0;0;0;0;0
2545918;280067;0;18;0;0;0;0;0;0
2658542;280120;9;10;0;0;0;8;0;0
2745259;280130;0;25;0;0;0;16;0;0
6490581;280130;0;1;21;2;0;2;0;0
2423464;280140;0;1;0;0;0;0;0;0
2745240;280150;0;0;0;0;0;0;0;0
2423529;280210;44;0;28;0;0;15;0;0
6901743;280210;30;30;0;3;0;0;0;0
2477661;280290;29;27;0;15;0;12;8;0
2546027;280290;20;1;45;0;0;4;0;0
2546124;280300;0;14;3;0;0;8;0;0
3094863;280340;8;5;8;0;0;0;0;0
2421518;280350;24;0;0;0;0;0;0;0
2503824;280350;0;0;31;0;0;1;5;0
6568343;280350;25;32;0;0;0;11;0;10
2421461;280360;0;1;0;0;0;0;0;0
2420279;280420;0;0;0;0;0;1;0;0
2421534;280440;0;17;0;0;0;8;0;0
2421542;280450;1;12;32;2;0;4;0;0
5129753;280480;10;20;25;0;0;1;0;0
2420120;280540;0;12;2;1;0;4;0;0
2420368;280550;0;12;0;0;0;0;0;0
6697712;280560;4;6;4;0;0;4;0;0
3559629;280570;17;11;16;0;0;5;0;0
3566013;280580;0;0;1;0;0;0;0;0
2477947;280590;5;44;0;0;0;7;1;0
3573230;280610;0;11;1;0;0;2;0;0
2545829;280670;0;30;0;1;0;0;0;0
9031111;280670;0;0;0;0;0;0;0;0
2546000;280710;0;2;0;0;0;0;0;0
2546116;280740;0;0;0;0;0;0;0;0
2421445;280760;0;0;1;0;0;0;0;0
6556450;290010;0;4;2;1;0;3;0;0
2304295;290020;2;8;8;0;0;6;0;0
2550393;290030;0;8;0;0;0;0;0;0
2771292;290035;0;15;4;0;0;0;0;0
2602202;290040;0;7;5;0;0;8;0;0
4021185;290050;0;10;1;0;0;4;0;0
4021231;290060;0;8;1;0;0;4;0;0
2487322;290070;5;0;0;0;0;0;0;0
2487411;290070;1;1;27;1;0;5;0;0
2487438;290070;30;50;0;4;2;20;0;10
2519879;290070;7;6;0;0;0;0;0;0
2519887;290070;12;0;0;0;0;1;0;0
2519933;290070;0;0;0;0;0;0;0;0
2304848;290080;8;21;12;0;0;10;0;0
2414244;290100;13;19;12;1;0;8;0;0
2799103;290110;0;6;5;0;0;5;0;0
2304538;290115;2;14;5;0;0;5;0;0
3827127;290120;3;15;9;0;0;6;0;0
4021460;290130;0;20;6;0;0;6;0;0
4021495;290135;0;5;0;0;0;0;0;0
3017028;290140;0;6;0;0;0;0;0;0
2660229;290150;0;4;1;0;0;1;0;0
2799820;290160;14;31;8;1;0;10;0;0
2799847;290160;19;26;22;1;0;12;0;0
9528741;290190;0;1;0;0;0;0;0;0
3407829;290200;10;10;6;0;0;7;0;0
2512084;290205;0;15;4;0;0;4;0;0
2598213;290210;12;16;11;0;0;9;0;0
2444798;290240;14;9;7;0;0;10;0;0
4022068;290250;8;8;4;0;0;8;0;0
2799766;290260;6;15;7;0;0;8;0;0
2301687;290270;5;5;13;1;0;14;0;0
3048209;290270;14;11;12;2;0;8;0;0
2799855;290280;9;38;10;0;0;10;0;0
2722844;290290;4;16;4;1;0;8;0;0
4022262;290300;4;11;5;4;0;6;0;0
2505231;290320;2;0;24;0;0;6;0;0
2517698;290320;0;0;0;0;0;0;0;0
2517744;290320;0;0;0;0;0;0;0;0
2517752;290320;0;0;0;0;0;0;0;0
2659069;290320;21;22;5;0;0;2;0;0
3153320;290320;0;0;0;0;0;0;0;0
3563308;290320;0;0;0;0;0;0;0;0
3972925;290320;46;34;31;0;0;34;45;24
2304910;290323;1;11;4;0;0;6;0;0
4022416;290327;0;20;4;1;0;5;0;0
2601079;290330;4;13;9;0;0;7;0;0
2413922;290340;15;8;8;1;0;9;0;0
2304953;290350;3;23;8;0;2;8;0;0
2644827;290360;0;8;3;0;0;3;0;0
2771268;290380;0;6;4;0;0;4;0;0
4022718;290390;18;16;18;1;0;18;0;0
7232519;290390;0;0;17;0;0;3;0;0
4022750;290395;0;5;2;0;0;7;0;0
2523515;290400;4;8;4;0;0;8;0;0
3246558;290405;0;6;4;0;0;6;0;0
4022807;290410;6;10;4;0;0;6;0;0
2386305;290420;0;8;4;0;0;4;0;0
2801590;290430;2;9;4;0;0;4;0;0
7228724;290440;8;12;9;0;0;6;0;0
6485235;290450;0;8;3;1;0;4;0;0
2386569;290460;29;45;14;0;0;12;0;10
2660113;290460;0;0;0;0;0;0;0;0
2386674;290475;0;10;5;0;0;4;0;0
2386739;290480;0;10;2;0;0;2;0;0
2386836;290485;0;4;0;0;0;0;0;0
2386879;290490;30;28;15;1;0;10;0;0
2387042;290500;8;27;5;0;0;9;0;0
4023463;290510;5;16;6;2;0;9;0;0
2557118;290520;20;20;8;0;0;7;0;0
7319770;290520;20;10;30;0;0;0;0;0
2387131;290530;6;12;7;0;0;8;0;0
4023536;290550;4;21;6;1;0;8;0;0
2601710;290560;6;20;15;0;0;9;0;0
2602644;290560;0;0;0;0;0;0;0;0
9696091;290560;0;0;0;0;0;0;0;0
2388057;290570;50;20;40;6;0;20;11;8
2388073;290570;0;0;0;0;0;0;0;0
2467402;290570;24;1;0;0;0;0;0;0
2647036;290570;0;0;0;0;0;0;0;0
3556239;290570;0;0;0;0;0;0;0;0
6017371;290570;0;0;0;0;0;0;0;0
6505317;290570;0;0;0;0;0;0;0;0
9340165;290570;0;0;0;0;0;0;0;0
9940014;290570;0;0;0;0;0;0;0;0
2387514;290580;0;8;4;0;1;4;0;0
4023668;290590;0;0;0;0;0;0;0;0
6600476;290590;8;12;8;1;0;8;0;0
2799839;290600;17;15;19;4;0;22;6;0
2602571;290610;6;6;4;0;2;6;0;0
2387263;290620;1;15;8;0;0;12;0;0
2804042;290630;15;20;20;0;0;10;0;0
2804921;290630;0;0;0;0;0;0;0;0
2771411;290640;0;6;1;0;0;0;0;0
2387581;290650;8;12;11;0;0;4;0;0
3791130;290650;1;10;0;0;0;0;0;15
2819147;290660;6;13;12;0;0;6;0;0
2387700;290670;5;15;20;0;0;15;0;0
2597594;290680;13;16;8;0;0;9;0;0
2597586;290682;8;10;13;0;0;10;0;0
2802120;290685;0;6;3;0;0;2;0;0
2387727;290687;21;24;8;0;0;4;0;0
4024222;290690;10;23;13;1;0;10;0;0
4024303;290710;5;16;6;0;0;3;0;0
2388928;290720;8;17;8;0;0;8;0;0
2601613;290730;10;9;8;0;0;3;0;0
2602075;290730;8;9;7;0;0;6;0;0
2388685;290750;13;19;4;1;2;5;0;0
5136385;290750;0;0;0;0;0;0;0;0
4024370;290755;0;4;2;0;0;2;0;0
2389398;290760;6;20;6;0;0;10;0;0
2532522;290780;16;20;4;0;0;6;0;0
2799812;290790;5;12;6;0;0;7;0;0
2603071;290800;7;21;8;0;0;7;0;0
2389592;290830;8;11;8;0;0;5;0;0
2598183;290840;17;28;1;0;0;1;0;0
2598205;290840;4;6;9;1;0;28;0;0
2644789;290840;0;0;0;0;0;0;0;0
2644800;290840;11;0;6;0;0;0;0;0
2649764;290840;1;3;4;0;0;0;0;0
3898423;290840;0;0;0;0;0;0;0;0
2600609;290850;8;12;8;1;0;7;4;0
2512149;290860;0;7;4;0;0;4;0;0
2801566;290870;0;11;3;1;0;2;0;0
2799731;290890;12;5;2;0;0;2;0;0
5446333;290900;0;3;1;0;0;1;0;0
2801558;290910;5;14;8;1;0;9;0;0
2801574;290930;6;6;15;1;0;8;0;0
2550407;290940;4;12;5;2;0;8;0;0
2601753;290950;6;10;2;0;0;6;0;0
2620421;290960;1;13;4;0;0;5;0;0
7476523;290970;18;24;10;1;2;15;0;0
2390043;290980;18;18;23;0;3;10;0;0
2400901;290990;0;12;5;0;2;7;0;0
2532549;291005;12;52;10;0;0;6;0;0
2532891;291005;0;0;0;0;0;0;0;0
2602563;291010;3;6;2;0;0;3;0;0
4025121;291030;0;6;3;0;0;3;0;0
4025148;291040;6;17;8;1;0;18;0;0
2620464;291050;17;30;10;0;0;8;0;0
2627183;291060;16;13;7;0;0;4;0;0
2401231;291070;15;22;6;1;0;4;0;0
2507447;291072;30;30;12;0;0;24;10;10
2507455;291072;2;4;0;0;0;0;0;0
2556502;291072;0;0;0;0;0;0;0;0
2556510;291072;12;2;2;0;0;2;0;0
3013359;291077;0;4;1;0;0;1;0;0
2402041;291080;2;0;0;0;0;0;0;0
2601680;291080;42;41;0;1;3;0;3;12
2602857;291080;47;4;0;0;0;0;0;0
2602938;291080;12;1;0;0;0;0;0;0
2603063;291080;0;0;0;0;90;0;0;0
2799278;291080;5;5;83;8;0;6;19;8
2799758;291080;59;167;0;2;0;0;6;31
2802031;291080;0;1;51;0;0;4;0;0
3021823;291080;15;0;0;0;0;0;0;0
3037495;291080;0;0;0;0;0;0;0;0
3050637;291080;7;0;0;0;0;0;0;0
3060098;291080;0;0;0;0;0;0;0;0
3060918;291080;0;0;0;0;0;0;0;0
3220214;291080;4;0;0;0;0;0;0;0
3344320;291080;0;0;0;0;0;0;0;0
3381412;291080;0;0;0;0;0;0;0;0
3401928;291080;0;0;0;0;0;0;0;0
3745325;291080;8;0;0;0;0;0;0;0
5196094;291080;0;0;0;0;0;48;0;0
5398398;291080;6;0;0;0;0;0;0;0
5552842;291080;0;0;0;0;0;0;0;0
6237088;291080;0;0;0;0;0;0;0;0
6602533;291080;0;13;44;0;0;103;0;30
7955871;291080;0;0;0;0;0;0;0;0
2401665;291085;5;14;6;0;1;5;0;0
2660210;291110;4;12;5;2;0;8;0;0
2412381;291120;11;16;23;0;0;8;0;0
2402394;291130;3;4;3;0;0;6;0;0
3023036;291150;0;3;1;0;0;1;0;0
2412241;291170;6;0;1;0;0;0;0;0
2804034;291170;42;43;23;0;0;22;0;20
2816881;291170;15;0;15;0;0;0;0;0
6444954;291170;0;0;0;0;0;0;0;0
2412276;291180;4;13;6;0;0;9;0;0
2772671;291190;9;10;9;2;0;6;9;0
2412551;291200;4;13;4;1;0;8;0;0
2602105;291210;0;10;8;0;2;12;0;0
2412845;291230;6;9;3;0;0;3;0;0
2412985;291240;0;0;0;0;0;0;0;0
9441743;291240;0;4;3;0;0;4;0;0
5020743;291250;1;8;1;0;0;4;0;0
9183345;291260;0;2;0;0;0;0;0;0
2413043;291270;0;11;4;0;0;15;0;0
2659999;291280;0;13;7;0;0;3;0;0
2413051;291290;8;10;8;0;0;5;0;0
2602172;291290;9;34;5;0;0;12;0;0
2412713;291300;1;26;2;0;0;6;0;0
2601397;291310;5;10;9;0;0;7;0;0
2602121;291320;11;7;22;0;0;10;0;0
3272842;291320;0;0;0;0;0;0;0;0
4026233;291330;0;11;5;0;0;6;0;0
2627256;291340;5;9;7;1;0;8;0;0
2413299;291345;0;4;2;0;0;2;0;0
2413450;291350;10;10;4;0;0;10;0;0
2413469;291350;8;16;8;0;0;8;0;0
2415844;291360;0;0;0;0;0;0;0;0
2706563;291360;33;43;0;0;0;0;0;0
2802112;291360;55;61;34;1;0;11;0;6
3906787;291360;10;0;0;0;0;0;0;2
7518846;291360;4;4;0;0;0;24;0;0
9388133;291360;80;65;0;0;0;0;0;20
2653230;291370;0;22;6;0;0;10;0;0
2660253;291380;0;6;2;0;0;4;0;0
2603055;291390;8;32;11;2;0;5;2;0
2819139;291390;10;7;0;0;0;12;0;0
3010317;291390;0;0;0;0;0;0;0;0
4026640;291400;6;20;8;4;0;8;0;0
4026675;291410;9;6;6;0;0;3;0;0
2413663;291420;3;14;5;0;0;7;0;0
4026756;291430;0;8;4;0;0;4;0;0
4026772;291440;10;23;8;2;0;6;0;0
9251960;291440;0;0;0;0;0;0;0;0
2413671;291450;0;15;5;0;0;5;0;0
2532638;291460;17;0;5;0;0;0;0;0
2532751;291460;6;0;0;0;0;0;0;0
2533162;291460;7;0;3;0;0;0;0;0
2533219;291460;0;0;0;0;0;0;0;0
4026896;291460;24;27;22;0;0;22;0;20
5860024;291460;0;0;0;0;0;0;0;0
2802015;291465;6;19;7;1;0;6;0;0
2470098;291470;17;18;20;1;5;12;0;0
3245500;291470;15;0;9;0;0;4;0;0
7744129;291470;0;0;0;0;0;0;0;0
9054162;291470;0;12;0;0;0;0;0;0
2385171;291480;97;79;0;2;12;0;0;9
2444828;291480;14;0;32;0;0;25;0;0
2525569;291480;1;6;37;0;0;34;25;27
2772280;291480;26;35;0;0;0;0;0;23
3137449;291480;0;0;0;0;0;0;0;0
2526557;291490;2;19;2;0;1;8;0;0
5313287;291490;4;8;4;1;0;13;0;0
2413507;291500;0;8;2;0;0;5;0;0
2601761;291510;0;4;2;0;0;2;0;0
3043185;291530;1;9;5;1;0;5;0;0
2414058;291535;0;12;4;0;0;8;0;0
2414074;291540;2;4;3;0;0;3;0;0
2602814;291550;13;35;3;0;0;9;0;0
2556847;291560;27;20;21;2;0;15;0;0
6740685;291560;0;0;0;0;0;0;0;0
2414465;291580;10;20;11;0;0;9;0;0
2601591;291600;11;18;11;2;0;12;0;0
2602083;291610;12;12;12;0;0;16;0;0
2414651;291630;0;6;3;0;0;3;0;0
2415666;291640;0;0;0;0;0;0;0;0
2417189;291640;12;40;8;2;0;7;0;9
2799782;291650;5;19;10;0;0;14;0;0
5352541;291650;0;3;0;0;0;3;0;0
2649985;291660;0;10;1;0;0;5;0;0
2602881;291670;1;7;2;1;0;9;0;0
2417456;291680;7;5;10;0;0;8;0;0
2444704;291685;0;18;6;0;0;6;0;0
2423928;291690;15;40;10;0;0;20;0;0
2423936;291700;10;9;11;0;0;12;0;0
2445204;291710;8;20;6;0;0;11;0;0
2445247;291720;0;12;5;4;0;7;0;0
2445352;291730;8;9;8;0;0;8;0;0
6670385;291733;0;9;2;0;0;3;0;0
2801582;291735;7;8;9;1;0;6;0;0
2466694;291740;3;13;7;0;0;6;0;0
2467348;291750;0;0;0;0;0;0;0;0
2467372;291750;12;26;22;2;2;19;0;0
2470748;291750;29;40;53;5;0;28;0;0
2469774;291760;5;22;20;2;0;6;0;0
2470829;291760;0;0;0;0;0;0;0;0
2802252;291760;11;22;0;1;0;9;0;0
9216413;291760;12;0;0;0;0;0;0;0
2601400;291770;0;15;8;0;0;5;0;0
2400359;291800;0;0;0;0;0;0;0;0
2400693;291800;71;85;0;0;27;17;10;29
2494930;291800;26;15;0;0;0;18;0;0
2494949;291800;5;30;4;0;0;5;0;0
2550555;291800;10;7;0;0;0;0;0;3
6923356;291800;4;0;52;0;0;4;0;14
2304767;291810;24;4;4;0;1;1;0;0
2483408;291820;4;10;4;0;0;5;0;0
5110025;291830;0;9;2;0;0;3;0;0
2483424;291835;0;12;8;0;0;12;0;0
2423960;291840;30;4;0;0;0;0;0;0
2510189;291840;0;0;0;0;75;0;0;0
2520524;291840;0;4;54;0;0;24;0;0
2557509;291840;28;28;0;0;0;0;0;11
4028155;291840;51;62;0;0;14;4;0;20
6433219;291840;0;0;0;0;0;0;0;0
6579744;291840;12;1;0;0;0;0;0;0
9162585;291840;0;0;0;0;0;0;0;0
9436855;291840;65;0;13;0;0;0;0;0
2533413;291845;1;8;6;1;0;9;0;0
2483033;291850;6;10;6;0;0;9;0;0
2483041;291855;6;11;13;0;0;7;0;0
2483300;291860;0;8;2;0;0;2;0;0
2483319;291875;4;5;4;0;0;4;0;0
2390078;291880;18;9;5;1;0;9;0;0
2602210;291905;7;8;4;0;0;8;0;0
2483548;291915;17;10;9;0;0;8;0;0
2799987;291920;0;0;0;0;0;0;0;0
2802023;291920;24;34;25;0;0;19;0;10
3260801;291920;0;0;0;0;0;0;0;0
5590434;291920;0;0;0;0;0;0;0;0
5718058;291920;0;0;0;0;0;0;0;0
6916104;291920;0;0;0;0;0;0;0;0
2483688;291930;0;6;4;0;0;4;0;0
2490218;291940;3;10;2;0;0;5;0;0
2487616;291950;11;18;6;0;0;16;0;0
3851826;291950;0;0;0;0;0;0;0;0
3851842;291950;0;0;0;0;0;0;0;0
6574793;291950;0;0;0;0;0;0;0;0
3271110;291955;0;0;0;0;0;0;0;0
3271137;291955;0;0;0;0;0;0;0;0
4028414;291955;6;11;0;0;0;5;0;0
6288731;291955;0;0;0;0;0;0;0;0
9153535;291955;2;0;15;0;0;5;0;0
2492881;291960;0;11;3;0;0;6;0;0
2492911;291970;6;12;3;0;0;6;0;0
2533057;291980;14;14;10;2;0;10;0;0
3316424;291980;0;0;0;0;0;0;0;0
2493268;291990;0;8;6;0;0;4;0;0
3289826;291992;4;8;7;1;0;9;0;0
